Txhash,UnixTimestamp,DateTime,From,To,Value,ContractAddress,TokenName,TokenSymbol
0xc853c8fff77b187dcf7bd524c8130f586c98b81a02439c2431961de4a0e6ae77,1644918471,2/15/22 9:47,0xbacac24538b59f4ba642bbcb05fa5ba5887f4aab,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x1508764765a6dedc618f3e65605eeac64cbb77978db10ddeadb90b592ed3c6b0,1644918516,2/15/22 9:48,0xbacac24538b59f4ba642bbcb05fa5ba5887f4aab,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x20e11442a654d0e4aa51e26dc8f91ea9393c8ab68b30f99b754a340849491bad,1644918576,2/15/22 9:49,0xbacac24538b59f4ba642bbcb05fa5ba5887f4aab,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x28117dbef0abfad5b5ceb23ee4145588725b2096fefef1362a919c03a88a3a3a,1644919701,2/15/22 10:08,0x25d0094bdbf62bf658b96ea833ffc71813a98d9a,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"6,500",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x08f9281dbf7fb2170f5cf6671dcfd751e276f482dc8abe3048d257842c5ebe6a,1644921018,2/15/22 10:30,0x6879c64b57f0f0efd35512b133ca8a26c26c5f86,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,23,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x91caf823ad9b84774e603f0e4b640b9eb24a0298bd10bbe7df945f7d2156903e,1644921216,2/15/22 10:33,0x5b5b174827aecf33882b502b160a75d9af5e986e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,50,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x3e34e6aaf3a7752441b67fd994cc47ba17b5cd52b655179fd7da422ca8cbfaac,1644921219,2/15/22 10:33,0x5b5b174827aecf33882b502b160a75d9af5e986e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,50,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x61565dad78896a8578d4dd584bd2a1274ad2dbb99f5281c54d68a971a707dd06,1644921318,2/15/22 10:35,0x5b5b174827aecf33882b502b160a75d9af5e986e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,86.92,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xc3e055e54073e7d6a3eff7e87e642ec11a4d857b08d3a8948ee7c83aa7f805c0,1644922536,2/15/22 10:55,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x5452ebfd7197063a379c414a1c6fcb802ed410bb,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x12588b5f82cf34739f885cbec7158a55bf2e9a4e20dae7009af0afac1856d6a9,1644923454,2/15/22 11:10,0x29d6d6d84c9662486198667b5a9fbda3e698b23f,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"1,400",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xa78ea2d7a6132bad829d72f71f5e4b7521df44d1aefd6575446acbe1e6877856,1644928178,2/15/22 12:29,0x715b06cca66dca7c12f2e7cfffa6e0d92a2586b7,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,29.77,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xf40df12bd56a0141647f63a61cb9aaa61b0cc5c4bec84340d20b0036b9c22338,1644928436,2/15/22 12:33,0x0f64b5d81b4cfa5fe2058879b5dbcfeb57b525b9,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"2,400",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xd6868a5398129f81de436f4309a380b26cae9858506b1a4ea44b2335fbd66aee,1644928478,2/15/22 12:34,0x0f64b5d81b4cfa5fe2058879b5dbcfeb57b525b9,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"2,400",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x7fb777e3319e5c78b8cc32eccf7cb7886d1303d301dbf4a4b24e8a5cae87332a,1644928523,2/15/22 12:35,0x0f64b5d81b4cfa5fe2058879b5dbcfeb57b525b9,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"2,407",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x7e3104de0ff69aa53335050ae8d20be0f96e7695d93f1623d7ed066ee3d7501b,1644928562,2/15/22 12:36,0xfeedfa911d4940b0bd117b4b1d8b3e5508a9355a,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x802c1412747be4219eff310dad53e326b62806c255ee2948acb1724df4cd8b13,1644928634,2/15/22 12:37,0xfeedfa911d4940b0bd117b4b1d8b3e5508a9355a,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xdae0dd0a14c3941c2efe6d29e835951146bed779f687171623750fd179c40c5d,1644928703,2/15/22 12:38,0xfeedfa911d4940b0bd117b4b1d8b3e5508a9355a,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x7799286c974b91acdcb1cd6de0dac9f65268edb89e032f7e13cd6b34dc6ca304,1644929435,2/15/22 12:50,0x247b0e9b9aa46d095c788d85090eef3482c009c5,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,140,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xe22b70dd74cadd5dcd76278d50186bb05b67d05734565f18000e9f8da7903ca4,1644930926,2/15/22 13:15,0xbce8bceef7bba623067cd224691d86bbde83b41e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xc5861a44239478a2243010634bcbe4315e5eebd87ab20c47f62878ca5696967d,1644930980,2/15/22 13:16,0xbce8bceef7bba623067cd224691d86bbde83b41e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x97a8cdd3f56f7e1dca86d68b12b03570c5a4ca85f5e2ee1380dc45e1f8e3656f,1644931499,2/15/22 13:24,0x21c69ab0962fabd811b1f376ef85f5cae5317eb2,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"2,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xfe48800aae55acc3440332b0dbc7104769eb639895a32db2e16c73b97411c2f6,1644931562,2/15/22 13:26,0x21c69ab0962fabd811b1f376ef85f5cae5317eb2,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"1,600",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xbdc71be410a484126f2ec0239d7beefba232c45ae743c387255af7cd0542bc9a,1644931928,2/15/22 13:32,0xbce8bceef7bba623067cd224691d86bbde83b41e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x474182476496b46399e686c61dfd56cdd113b6c96aafb1c9d20df07229a10789,1644932057,2/15/22 13:34,0xbaa433d9b1787579b16aba880773ebb090b96857,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"6,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xc0dcf1e9d7f45eba01075030bfa92333c5f753704f81b728e684ae4cbb673d44,1644932114,2/15/22 13:35,0xbaa433d9b1787579b16aba880773ebb090b96857,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"1,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xaeff39f9b8e20fdf5ef35a5ebd0e29c91d0b0d0cd312cf022e367538f1510331,1644932192,2/15/22 13:36,0x010c61dc8387ba8e4bdffaa598e540d3fc17059b,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,980.23,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x0b2f39fb56f8d6342ebd4b78776c30a467912d74dfd607f21dd8227595b7c933,1644935339,2/15/22 14:28,0x010c61dc8387ba8e4bdffaa598e540d3fc17059b,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"1,939.15",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xe46b9191004211b71c6ff55356cbee53a416d3fc0fa940a79e3a4e906b7adc84,1644936107,2/15/22 14:41,0x010c61dc8387ba8e4bdffaa598e540d3fc17059b,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,60,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xf7cd8ef2730940f89afecdebd566739d41c36837c6b5fa273a948e20b9cba6d2,1644936260,2/15/22 14:44,0x2676863cfbd6259f0d93ae0d178a80f23192cd67,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,40,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x2797abf70ae1a25baefb8a2bd5408b75f9913ab4cda727330e4ac4492f3801a5,1644936320,2/15/22 14:45,0x2676863cfbd6259f0d93ae0d178a80f23192cd67,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,30,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xcd01233de547550f9e6ca149e842d769d8eff6a906d44d2dd83ec0df98135a42,1644936467,2/15/22 14:47,0x2676863cfbd6259f0d93ae0d178a80f23192cd67,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,34,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x8553b3db312ad4ea02776b969872da0cf511ea87730a2c523e3d792ac6855277,1644941785,2/15/22 16:16,0xa0d94192035e4cfb74214479ccb26f0ddcf299e1,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xcf767aeb8881413e6a7d7bf9c9177651b3de3840a8932b4d2f13d20d8626f6d9,1644946915,2/15/22 17:41,0x010c61dc8387ba8e4bdffaa598e540d3fc17059b,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,304.11,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xce2557bf32b81a9e23592d145395e824e9b04bddfcfbc5c5334f3a09c38b6c31,1644947101,2/15/22 17:45,0x57893a7b6cce7756001aebe45c2fb42abf3391c6,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,300,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x42e32cff7aea9646a5bdd623c94706be17315a120d01a67c5cdad1c35493bed1,1644947352,2/15/22 17:49,0x57893a7b6cce7756001aebe45c2fb42abf3391c6,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x113aeca757b49cbff81b5044001818b9890b7b3b5641369613800f1e1c04b377,1644947447,2/15/22 17:50,0x57893a7b6cce7756001aebe45c2fb42abf3391c6,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,195,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x0e3f6be97058bc6b4a5417de4b6163f0c37a466cf0c0252ec2fba4718a9f57be,1644948225,2/15/22 18:03,0x215256545be6b6d44aae663792c1d7be0d1533bf,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,235,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x257f7aec20f9a8696f5aa9a233bdfa9dc5195aaf7ee27a6edf933a319904f4a2,1644948387,2/15/22 18:06,0x215256545be6b6d44aae663792c1d7be0d1533bf,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,765,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x4332393c861287c8256a90a7830f37c585a59d7b4f6d08e4715a3857e859fca2,1644948405,2/15/22 18:06,0x21c69ab0962fabd811b1f376ef85f5cae5317eb2,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"2,623",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x164d1cae81439906a10d52f431870f2bd0111681df2c7e348a867d85ddfe3b2e,1644948474,2/15/22 18:07,0x215256545be6b6d44aae663792c1d7be0d1533bf,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,235,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x223d54d5d9a7d82f9f2547ed662428283cd1fe5a61d127562d6266703344e28a,1644950197,2/15/22 18:36,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x84c9be52b24f54185920cd41c0cd7ddefbd00100,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x41eaa35e58349b0c6d3c0284b6a26da3182ed1152cb1d10c81ec0ab8f055509b,1644952354,2/15/22 19:12,0xb87e4d01baedaaf7a9c42cfafed29b97d618f6df,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"1,559",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xc7904e6511f02519996186add0a067d2690276f0fd4ce67152f7fa40bf023762,1644953743,2/15/22 19:35,0x0992e752caf12b06aad19d298b7cd05b137e370e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x434ab931965c6e4cc12f03e1154b061e61fda62158e40e28afc666a09e0f827d,1644953827,2/15/22 19:37,0x5b36e70b17cb5802e3db17cc1f176c0983dfd31d,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,500,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xec83fc4da60e17c768c06ff506ffa5c02f4e6b4bb43b64701a6dec15bb871a1e,1644953905,2/15/22 19:38,0x5b36e70b17cb5802e3db17cc1f176c0983dfd31d,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,400,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x2db1723e53235f1640b3982a8b9448ef9dc5fbd6e8e00db89149fdb7f2635ea0,1644954088,2/15/22 19:41,0x5b36e70b17cb5802e3db17cc1f176c0983dfd31d,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,698.997,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xe93d39753b88f98a054f8760114bc37a0f7365421d831ce8deee2d1f932da709,1644956334,2/15/22 20:18,0x8acc10d216b279f1cb5d2c65cf5cabf588f432ac,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,9.9,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xf90254ec9e8e87e680ea774d716a1fb85242cd45489da0e5821b6fe8bc61cfb4,1644957727,2/15/22 20:42,0x72200045c22a4dd6a3c132322af943230ae39026,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,20,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xdb964e39133d2adb1557aa2dec1462130b8d7e2cf6a371b37b2ddd60a119f989,1644957787,2/15/22 20:43,0x72200045c22a4dd6a3c132322af943230ae39026,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,20,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x0696600c706308a927565ea23f65473888ce0257619653d39f6a28d54522cf85,1644957847,2/15/22 20:44,0x72200045c22a4dd6a3c132322af943230ae39026,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,10.39,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x08e562e58c86e39c7a102b7ed38a27bf73d81ee6a350d5fb8a32e3b3fe520b90,1644957970,2/15/22 20:46,0x72200045c22a4dd6a3c132322af943230ae39026,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,10,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x707e326645e1523affd5cfe22c0b4de88a8ee04e3820107cd9adc47d9c2993d5,1644958981,2/15/22 21:03,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0xc01ef68cebaf88062962efc70b42ddf996bbf714,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x095eb612233ea67ac04b6a9ad989ef65e9903527c9ed8b4e9f0cb00e1001b219,1644959200,2/15/22 21:06,0xc01ef68cebaf88062962efc70b42ddf996bbf714,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x23626956fc19ce2e1e09b90d0e0a6f52cfb98973b47c7764d8750f430f3f3be5,1644961855,2/15/22 21:50,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0xff764c5fabf5ed436a01b674dfc3952611e53bf8,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xd08b6c972630572f3994eaebcaf0c5b9511116d72999bbe2877fb2726f4fbb15,1644961885,2/15/22 21:51,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x637499aa04d5ad5e4bbabb4bca0ab379762da1a2,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x5a01b64193e8fa64fe5862b56ad0e5fdcd485f47cfefb156992df4fc3251bda4,1644961918,2/15/22 21:51,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x1d4f49db36e50a4f32c1b154e96e0139ec45810b,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x561fea4811d0afea9db8dffdd930fc9381a6950286e924ae36f9428b2620ecd3,1644961951,2/15/22 21:52,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x3f957941ddf35b3d49a4e66fed6364855d277f5e,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xba36e40e31b205f9fb81f2db8179460c6d071ba53b395d7472b7638757f1e217,1644962008,2/15/22 21:53,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x344faed42991b400dd791f540ab567f05070dcd9,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x642bbf67e752b014c6fdf810126d34ca8b527df3b0a7048db7131f398f2e529e,1644962044,2/15/22 21:54,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x00871a1b6fb7746d99273587f59f504b22845290,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x1b63bc8ee533cd419d4ee195d1341ba385730e4acb895116962323b2eedbd2bb,1644962086,2/15/22 21:54,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0xdec0451c0368ffaa99ffe99d5dec9aef2b8cc87c,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xe908a02e49de2b459371f146f9eb8b8a89c962fd72091ef60a6c0ea6c77fb357,1644962104,2/15/22 21:55,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0x62b0d8f5fc825af64afcca197d1a66f537a8829f,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x2f027dad737b7b0e09d9ec0e356083b2a6769023aeb99c604a9b13ad368001a5,1644962125,2/15/22 21:55,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0xc5d2aedd0582a31e42700001d01e754c6eaee62d,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xe285659ebbac364d909e1214f6879cbd1fb9f317faa5b89e9b6a3e83f9ceae02,1644966373,2/15/22 23:06,0x978d6c35eaa0f08d0db6528a7bd6279bbb96b2bb,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,15,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x357e8c5a7bf22574755b71e5f0164aed5f0f67ba1d2d68f2945cae7b1ccc6538,1644972073,2/16/22 0:41,0x0878177fee98e89ecdbb4b04ac6f1917ca6ca18f,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"6,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x635a3aa5aa212201e35f45f99c995651b922ebcdfaa66f767a0831a58d6aae5b,1644972115,2/16/22 0:41,0x0878177fee98e89ecdbb4b04ac6f1917ca6ca18f,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"5,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x8560407373042a3144a4037a7b39c78ddcfdc421146a77e9c83373ede40add0f,1644973408,2/16/22 1:03,0xd8a5919133e25702d10e1175a620150d2a10723f,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,30,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xd2593ac8ed9a3a5d11f190e2274378e5afc02b14949fe933d5144de200a18fd7,1644978403,2/16/22 2:26,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,0xf92908e3c129cdd7748b8b6edd5b4c844e224f5f,100,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x7a66b511791852fc2d3995dc9bb535c7e649e4f754f605dbfbed47a4d82c1bf3,1644979618,2/16/22 2:46,0x0da51d859951831029aba581b68a4abcf5a3c155,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,50,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xd6d021dd1bc7d8302d038a47c3d71fb4047be6bbcf2400ac7a2579c38e3d8587,1644984056,2/16/22 4:00,0x68a2bdd561440692ca7b206efc7b92b23c4faf44,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"3,500",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x51cc3f8da5ddae52da5095a992ad78d22ea5e6deadbae8a2771e803dc80f15f6,1644984080,2/16/22 4:01,0x68a2bdd561440692ca7b206efc7b92b23c4faf44,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"3,500",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0xa93ecdda24698b644c7ea4594f0385f7755c1c5a75e6cdf12c70c78cac4fe157,1644984098,2/16/22 4:01,0x68a2bdd561440692ca7b206efc7b92b23c4faf44,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"3,500",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x621f32b9b8f2facdfcb927e84d1181689612e7825eb2bcadc07556f825876d41,1644992213,2/16/22 6:16,0x9ed5590cf3ceb42bf31217432f0d521500b98b7c,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,289.14,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x7638a301e6184db14675b2ba6f658917c060572861c438d60f15f3bb4103f908,1644993233,2/16/22 6:33,0x7e30a5bfec2783ef4e5d98631f1fcd49b873274e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"3,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x701a13c4ab44d6c06d69c265978d75f206bc094bc3b937ce64a36d386bb9e87a,1644993431,2/16/22 6:37,0x7e30a5bfec2783ef4e5d98631f1fcd49b873274e,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"2,877",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x32353f1ada90d51ce030fb1ec95a1d74016803746d967a68c8f3eb7d183e5bda,1644993842,2/16/22 6:44,0x2db04d075c2a96e65d8beef44879ed8d07167384,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x79a420717e86af8aea88f9634b4e478baed6f016d534c152ae29dccef67f3f38,1644993902,2/16/22 6:45,0x2db04d075c2a96e65d8beef44879ed8d07167384,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,500,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x580ca35ec1d9d0bc5d7441dcf394bc17200f3185413a9ef3bac1182295416dab,1644996363,2/16/22 7:26,0x2ea5e59185045b8e1255d66076900331c00759de,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x9aeaa21cdd0d6337c6e27632ae2b5f7e972d5999a901d7d067f52238c155a8ad,1644996550,2/16/22 7:29,0x2ea5e59185045b8e1255d66076900331c00759de,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"12,000",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x1a0f708eb1e5a1deefb701d23af03e31abb7e64ac4e2b46ad5747487ac5f6cf4,1644996631,2/16/22 7:30,0x2ea5e59185045b8e1255d66076900331c00759de,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"11,820.70",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x1048ec4791d02bd815f368d4ed0e23910472faa0bb17fc09692dba808ee97197,1644997555,2/16/22 7:45,0xc157c1a70e9f6b4a823f329b792f043125199760,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,120,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x5cbb5c7598134059e0ccde54a068d9fc7623bbdc1cedb19d128076db23f6ef4e,1644997639,2/16/22 7:47,0xc157c1a70e9f6b4a823f329b792f043125199760,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,118,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x84bc7c366b7272f19c46d38e91a3c12e899893765e2a524e7369e867cbc700db,1644997696,2/16/22 7:48,0xc157c1a70e9f6b4a823f329b792f043125199760,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,212,0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
0x98b01ef8bd2b0b93d9a64cccba90d507e00df3b3592573ec50da8ad3a37e8b94,1644999346,2/16/22 8:15,0x5452ebfd7197063a379c414a1c6fcb802ed410bb,0x09cbfcc18ce667ecc7eeb186883411dc5592c1ae,"1,046",0x1ce440d1a64eea6aa1db2a5aa51c9b326930957c,A2DAO Token,ATD
